mae_fold_0,mae_fold_1,mae_fold_2,mae_fold_3,mae_avg,mae_std,params
0.8138446804923337,0.8140098182153279,0.8174559164873699,0.821423596400759,0.8166835028989476,0.003093243103977191,"{numIters=50, lambda=1.0, seed=42, gamma=0.01, numFactors=8}"
NaN,NaN,NaN,NaN,NaN,NaN,"{numIters=25, lambda=0.1, seed=42, gamma=1.0, numFactors=8}"
0.8805208953105359,0.8606797077608818,0.8703636043704417,0.8716389006523544,0.8708007770235535,0.0070322527272295805,"{numIters=25, lambda=0.01, seed=42, gamma=0.01, numFactors=12}"
0.8002440209405728,0.8020247446895233,0.7936195681678668,0.8032290432849957,0.7997793442707396,0.0037115028079823414,"{numIters=75, lambda=0.1, seed=42, gamma=0.001, numFactors=8}"
0.9980264165787464,0.9995937601840585,0.9987278460817242,0.9733604629633191,0.9924271214519621,0.011022130164081784,"{numIters=50, lambda=0.01, seed=42, gamma=0.1, numFactors=8}"
0.787937642483914,0.7892235151236989,0.782179774122376,0.7911097665848918,0.7876126745787202,0.0033334093383849336,"{numIters=75, lambda=0.1, seed=42, gamma=0.001, numFactors=4}"
0.9057932482823532,0.9032971986788063,0.9122089046823361,0.9124982536944725,0.908449401334492,0.00400397964833149,"{numIters=25, lambda=0.01, seed=42, gamma=0.1, numFactors=4}"
0.8139217205341654,0.8138212071410766,0.8161591229534134,0.8210872662161093,0.8162473292111911,0.0029464934487132737,"{numIters=100, lambda=1.0, seed=42, gamma=0.001, numFactors=4}"
0.8157062052600432,0.8150713224441245,0.8171750009262468,0.8232567839605963,0.8178023281477527,0.0032402450127550163,"{numIters=75, lambda=1.0, seed=42, gamma=0.001, numFactors=4}"
0.7659230108922205,0.7696580931412134,0.765419583293152,0.7694341378560985,0.7676087062956711,0.0019471784290261505,"{numIters=50, lambda=0.1, seed=42, gamma=0.01, numFactors=4}"
0.7695674764703654,0.7677913727019723,0.7680635067465825,0.7692220795144461,0.7686611088583416,7.499599307314671E-4,"{numIters=75, lambda=0.1, seed=42, gamma=0.01, numFactors=12}"
0.8143298731710287,0.8136323404831259,0.8168883762346058,0.8205492742956472,0.8163499660461019,0.0027106428771716557,"{numIters=100, lambda=1.0, seed=42, gamma=0.001, numFactors=8}"
0.8164193806352967,0.8150928227624191,0.8184609873531771,0.8223424954191425,0.8180789215425088,0.0027383799239859997,"{numIters=75, lambda=1.0, seed=42, gamma=0.001, numFactors=8}"
0.8464496539233934,0.8503316662074053,0.8330555948391675,0.846885749294855,0.8441806660662053,0.006596737711052655,"{numIters=50, lambda=0.01, seed=42, gamma=0.001, numFactors=8}"
0.7674538328050746,0.7737002465982241,0.7701365810999181,0.774647069821198,0.7714844325811038,0.0028711732898224107,"{numIters=50, lambda=0.1, seed=42, gamma=0.01, numFactors=8}"
1.0108745516829973,1.0051413781775307,1.0105002803366083,0.9862839793530687,1.0032000473875513,0.01002638444648275,"{numIters=75, lambda=0.01, seed=42, gamma=0.1, numFactors=8}"
0.8421369187340849,0.8382382343332626,0.8432127506590259,0.848051009253493,0.8429097282449666,0.003498023831367251,"{numIters=25, lambda=1.0, seed=42, gamma=0.001, numFactors=12}"
0.7915889557435707,0.7935852654220354,0.7872574475776419,0.795394832911902,0.7919566254137875,0.0030286627576653386,"{numIters=100, lambda=0.1, seed=42, gamma=0.001, numFactors=8}"
0.8339420455889531,0.8329097641752649,0.8373569125871917,0.8426725353217377,0.8367203144182869,0.0038102907288936794,"{numIters=100, lambda=1.0, seed=42, gamma=0.1, numFactors=8}"
0.8217196951739701,0.8198626386870829,0.8244232704509356,0.8296137656435815,0.8239048424888926,0.003673378945237225,"{numIters=50, lambda=1.0, seed=42, gamma=0.001, numFactors=12}"
0.8362420452386551,0.8360179143840077,0.8305228724074262,0.8441337828113072,0.8367291537103491,0.004849989581852148,"{numIters=25, lambda=1.0, seed=42, gamma=0.001, numFactors=4}"
NaN,NaN,NaN,NaN,NaN,NaN,"{numIters=75, lambda=0.001, seed=42, gamma=1.0, numFactors=12}"
0.8139490114104736,0.8141094763052886,0.817483479396826,0.8212438611100205,0.8166964570556522,0.0029807387832194404,"{numIters=50, lambda=1.0, seed=42, gamma=0.01, numFactors=12}"
NaN,NaN,NaN,NaN,NaN,NaN,"{numIters=50, lambda=0.001, seed=42, gamma=1.0, numFactors=8}"
NaN,NaN,NaN,NaN,NaN,NaN,"{numIters=25, lambda=0.01, seed=42, gamma=1.0, numFactors=12}"
0.7875134002124493,0.779736518498767,0.7844298058393301,0.7883730237506991,0.7850131870753114,0.0033809441414190443,"{numIters=25, lambda=0.1, seed=42, gamma=0.01, numFactors=12}"
NaN,NaN,NaN,NaN,NaN,NaN,"{numIters=50, lambda=0.1, seed=42, gamma=1.0, numFactors=4}"
0.8339418533307175,0.8329101900454582,0.837357094034789,0.8426725455412243,0.8367204207380472,0.003810230876443129,"{numIters=75, lambda=1.0, seed=42, gamma=0.1, numFactors=8}"
NaN,NaN,NaN,NaN,NaN,NaN,"{numIters=100, lambda=0.001, seed=42, gamma=1.0, numFactors=4}"
NaN,NaN,NaN,NaN,NaN,NaN,"{numIters=75, lambda=0.001, seed=42, gamma=1.0, numFactors=4}"
0.7755746752901279,0.7698201805070326,0.7723412077908227,0.7738600214592057,0.7728990212617972,0.0021138272233286745,"{numIters=50, lambda=0.1, seed=42, gamma=0.01, numFactors=12}"
NaN,NaN,NaN,NaN,NaN,NaN,"{numIters=50, lambda=0.001, seed=42, gamma=1.0, numFactors=12}"
0.9080800139757484,0.8933153752159314,0.8987417361358594,0.894238954225797,0.8985940198883341,0.005848858658292611,"{numIters=75, lambda=0.01, seed=42, gamma=0.01, numFactors=12}"
0.883350834949566,0.8769504058959966,0.8733995087646496,0.8795836260725066,0.8783210939206797,0.003639816903400669,"{numIters=75, lambda=0.001, seed=42, gamma=0.01, numFactors=8}"
